,stocks,bonds,gold,cash
2017-06-30,0.0015320576108735333,-0.002342410282678847,-0.002817016742802062,-0.010020174126955328
2017-07-03,0.0023081679791475806,-0.00367988363982996,-0.018547612954424916,0.0070246442290762415
2017-07-05,0.0014522240362887008,0.0007543086759363511,0.0020506097083853696,0.01980260859668314
2017-07-06,-0.009412987306866183,-0.00188640673249182,0.001473779662321924,-0.011834422863713305
2017-07-07,0.006382712569615801,-0.0016060315921159285,-0.011189828782629333,0.0
2017-07-10,0.0009273361035125654,0.001323326300626528,0.0028917276073374782,0.004948050830804378
2017-07-11,-0.0007829870660821734,0.0013213179687311027,0.0012367565827513586,0.01955094618805979
2017-07-12,0.007279050947821435,0.002918135983259953,0.0037011187459087707,-0.009727693917878625
2017-07-13,0.001872829473473065,-0.0010345488528780882,-0.0014787438939784538,-0.00982325227018128
2017-07-14,0.004662616170009233,0.0014103656866446056,0.008432590518839307,-0.0049480508308043574
2017-07-17,-5.291423670686425e-05,0.0012213126712277748,0.005041950325371254,0.011834422863713286
2017-07-18,0.0005976786981109875,0.003654327562443847,0.006710018850761259,0.019418067876816054
2017-07-19,0.00535825821605345,0.0,8.055077060915145e-05,0.04235934567742309
2017-07-20,-0.00015367108860704477,0.0002804640111015408,0.0028962994150305284,0.025479081845943722
2017-07-21,-0.0003679393292088825,0.001774790158341219,0.00760277330940865,0.02221324176359277
2017-07-24,-0.0010643009954088047,-0.0006535487319512242,-0.0003189732922199768,0.01048957588264938
2017-07-25,0.002918907519898033,-0.0056195105505158416,-0.001756125342464039,-0.006105530989909418
2017-07-26,0.00028262400611947947,0.0031882483519642207,-0.0021593571989522043,-0.0429020012566714
2017-07-27,-0.0009731616373937137,-0.0015927675544925703,0.008450959718898568,-0.015646963797235777
2017-07-28,-0.0013420156781160386,0.0016868757705956014,0.0069620920676366025,-0.023464217806314618
2017-07-31,-0.0007284108345598019,0.00028029727146929425,-0.0014201571050572992,0.0
2017-08-01,0.0024461207749384662,0.002481215348093052,0.004725906807239984,0.004737095897145056
2017-08-02,0.0004925274073474498,-0.0009350266834003174,-0.0006287743880614377,-0.007590184933753624
2017-08-03,-0.0021860418349456704,0.00345639343550294,-0.003150104862108906,0.007590184933753688
2017-08-04,0.0018873214175395684,-0.002708302159870199,-0.0075215109613676855,-0.004737095897145005
2017-08-07,0.0016458446442804673,0.0005602734596040871,-7.955307474891721e-05,-0.019176025041142998
2017-08-08,-0.002417352230385335,-0.0008410419345236945,-0.0014315812317578045,-0.0029084082872117526
2017-08-09,-0.0003636747927123762,0.0012156951835502535,0.013125811461155778,-0.004866185134600146
2017-08-10,-0.01458021840074153,0.0037297117683319897,0.008370175496451656,-0.006852664644009122
2017-08-11,0.0012747571279871366,0.001116470274379224,0.003111148307012124,-0.004923688122238867
2017-08-14,0.009993651246049404,-0.00242024069218176,-0.0027217250231354575,-0.009920706665895083
2017-08-15,-0.00049893232688349,-0.002986860965276872,-0.008209906077677841,0.004972655835090785
2017-08-16,0.0014190955233323716,0.0018678546742494529,0.0025092722903703076,-0.02308180902005896
2017-08-17,-0.015557342487191416,0.0035392469832093124,0.007412353852867797,-0.0071320007747008975
2017-08-18,-0.0018370536613519935,0.00018585793177111756,-0.0005443592909452205,0.010173018213456638
2017-08-21,0.0011619757145661966,0.0006507838592067139,0.003958939893256818,-0.02355459897206551
2017-08-22,0.009891695260625078,-0.0019531120653570556,-0.004425701690303351,0.030614667789187852
2017-08-23,-0.0034595701326390073,0.0034384470807087677,0.0029526430372122,-0.015190150823567389
2017-08-24,-0.0020766167471384417,-0.0015781566646598743,-0.0018638076307166027,0.01820071098491316
2017-08-25,0.0016714716689374216,0.0016710867731305026,0.004652974660785244,-0.003010560161345798
2017-08-28,0.0004869534732960745,0.0009269594375703174,0.013219738670856719,0.01000007379760166
2017-08-29,0.0008424667620097917,0.002314069645873495,0.002592669218827388,0.004962784644457254
2017-08-30,0.004604531788061044,-0.0008322788453462754,-0.003815051241845523,-0.011952298280713298
2017-08-31,0.0057046735847135445,0.001571905413789914,0.006173075893794918,-0.02024364719192488
2017-09-01,0.001980578042335197,-0.0029468598992878677,0.006286269787906836,0.007132000774700973
2017-09-05,-0.007579458552144929,0.006935664868793157,0.011037354562418965,-0.002032555436308304
2017-09-06,0.003123842493144133,-0.0023994315648727003,-0.003965383824776996,0.054441951523196266
2017-09-07,-0.00017845204485370908,0.004333090976228607,0.008361341114399392,-0.014556283965843457
2017-09-08,-0.001489960143457705,-0.0007364358228845163,0.0006688896405072527,-0.0029368802372722385
2017-09-11,0.010780975197147024,-0.005723492065646816,-0.011206691809561442,0.0
2017-09-12,0.003358302594883113,-0.0024093963916177142,-0.002256488358732504,-0.0019626839106701814
2017-09-13,0.0007568342480825294,-0.00204374808327396,-0.003469850010435886,0.0
2017-09-14,-0.0011013238508279736,0.0001858520514198912,0.000981780804511102,0.009775239563864283
2017-09-15,0.001845477546159349,0.0012076216710050216,-0.0032512423615178305,-0.01766484283902899
2017-09-18,0.0014548619291293301,-0.003907397330863723,-0.010735988597467801,-0.00995032141084811
2017-09-19,0.0011095796167313857,-0.001119245842621622,-7.662978472650562e-05,0.01783992468601292
2017-09-20,0.000634146702309437,-0.0019620202718945473,0.004430569417291893,0.001962683910670222
2017-09-21,-0.0030505659469148337,-0.0013098414812067881,-0.01644548291912643,-0.011834422863713305
2017-09-22,0.0006475839951670207,0.0017772692623814952,0.0020899215909679653,-0.004972655835090747
2017-09-25,-0.0022245226998538568,0.0029868692985978622,0.010384308915688903,-0.004997506767744214
2017-09-26,7.216412589487934e-05,-0.0008390677148818609,-0.007527532775120786,0.044103136430075095
2017-09-27,0.004076822401987925,-0.005142933238893746,-0.0105410799770725,-0.004805386760411043
2017-09-28,0.0012038906289380277,-0.00018740282712490113,0.0016349223665728455,-0.007736998335176686
2017-09-29,0.0036982630684988258,-0.0012195760602835796,-0.0031164809018184073,-0.0019436102147450175
2017-10-02,0.0038665188297123134,-0.001138646242124233,-0.006890677171902543,-0.014698927686102965
2017-10-03,0.002156511184660919,0.0014109836276838034,-0.0009432837700489293,0.02148515790370165
2017-10-04,0.0012459436611136387,-0.0002823808691220641,0.0017287063978827545,0.007699765092734105
2017-10-05,0.00563090403129274,-0.0010344179324581085,-0.0029878358398845554,0.0
2017-10-06,-0.001074211165239725,-0.001224492949570024,0.0013377544169920026,0.0
2017-10-09,-0.0018060638680135568,0.001130308123466377,0.007989447326364975,0.0019156847892485918
2017-10-10,0.0023197196304780643,0.00037625655762045203,0.006841829421378427,0.009523872860951717
2017-10-11,0.001801882929663564,0.0011287791028751098,-0.003726076902423367,0.012246984930592526
2017-10-12,-0.0016881771203513885,0.0009392625665894633,0.005815998493391344,-0.014144494348025845
2017-10-13,0.0008777220048463043,0.0033746914659990523,0.006320316258744202,-0.0028530890366086363
2017-10-16,0.0017492225323057532,-0.0016857082042660632,-0.0012300882391540026,0.004750598454041804
2017-10-17,0.0006723529054339931,-0.00037535904046115745,-0.013086271579829653,0.016917703776112007
2017-10-18,0.0007420595113295467,-0.002534897759665114,-0.002419116678913994,-0.004670718845519435
2017-10-19,0.00032794411501048555,0.0010335944834294413,0.005454275534116093,-0.002812849251485201
2017-10-20,0.005103796185030386,-0.004140889440920723,-0.007409463231041783,0.009345853047052682
2017-10-23,-0.003980395312997195,0.0009426219536757983,0.00023476714183852992,-0.004662008442114028
2017-10-24,0.0016166008745580412,-0.003019644008066281,-0.0021153697891088514,0.025831690757785644
2017-10-25,-0.004673955687259985,-0.001606965230389597,0.000313695430923488,-0.013755471307360307
2017-10-26,0.0012701392506023993,-0.0013265465225172329,-0.007160573007206216,-0.002773836072324101
2017-10-27,0.008040609979727099,0.0032172471148659205,0.0017357990230928244,-0.00650265988603529
2017-10-30,-0.0031975773767407194,0.003583707052261999,0.004404927786188189,0.0018622849500479978
2017-10-31,0.0009440129366793155,-0.0006594321951931673,-0.005588126504385657,0.04368299274868201
2017-11-01,0.0015908441079038695,0.0006040806838592509,0.005588126504385709,0.0132686470752068
2017-11-02,0.00018994776966671517,0.0013184925401019236,0.0006277354683380319,0.0
2017-11-03,0.003092289326314394,0.001599611288255683,-0.006610572852132713,0.008748953798369421
2017-11-06,0.00127044388477643,0.0012215281307647774,0.010134046656738413,0.008673073003551685
2017-11-07,-0.00018912080508191734,0.0003757851812758649,-0.004465224838411223,0.02557681787333883
2017-11-08,0.0014426139320604147,-0.0012211545737607558,0.006183266004363352,0.005875038840714395
2017-11-09,-0.0037689813393701364,-0.00037615873828000655,0.0031162381684789577,0.0066721657005310115
2017-11-10,-0.0008980469760537102,-0.005089973308686146,-0.010320616370498838,-0.002496798446580573
2017-11-13,0.000983150911293032,-0.00047215212377583245,0.0038436132139390324,-0.012578870230597509
2017-11-14,-0.0023122805602819227,0.001417337149222999,0.0032827535277863674,0.04536866100808126
2017-11-15,-0.005540998742123611,0.003580799237914701,-0.003909309122587321,-0.00809720241664192
2017-11-16,0.008162652782972403,-0.0025428830380684908,0.0007048235582582072,0.0
2017-11-17,-0.002629416978897395,0.0013193422729303492,0.01430152145789673,0.00809720241664188
2017-11-20,0.0012748698887901106,-0.0016023035075388092,-0.016495917971793554,0.0
2017-11-21,0.006519838879752696,0.00018839179030361654,0.005086680079378604,0.03018496640880367
2017-11-22,-0.0007505427033295442,0.003201441527697602,0.008162676176655977,-0.01022424284557851
2017-11-24,0.002053984278231966,-0.0008465746514538028,-0.0038009777393278247,-0.019960723563225043
2017-11-27,-0.00038433158680325395,0.0006584422082304856,0.00550289910736466,-0.01380449005412928
2017-11-28,0.009800332196793644,0.00018813244322313615,0.000695308000776598,0.033765213617354344
2017-11-29,-0.0003692938827907781,-0.003201441527697678,-0.009779630834338625,-0.005548939705352936
2017-11-30,0.008157586662811174,-0.0031169362776931925,-0.00696596145918346,-0.016025968400952814
2017-12-01,-0.0020265829358053324,0.003688343352180584,0.004388798311228533,-0.0024262211017573015
2017-12-04,-0.0010527105492864532,-0.00047193745723649673,-0.0035251298326162196,0.00806455208365885
2017-12-05,-0.003746390525955308,0.0007549415188675315,-0.010016309238676628,0.030065545940283826
2017-12-06,-0.00011411217053034995,0.0020743768187947917,0.000950779053228449,-0.01571122725757942
2017-12-07,0.002928067010109385,-0.0017912810686999568,-0.010347938786658826,-0.002378139034849884
2017-12-08,0.005491202035518141,-0.0007549855779060143,-0.003687457209357425,-0.005571020736130448
2017-12-11,0.0031968421216958323,-0.0006612952858998919,-0.0012053519550518667,0.007949159770980388
2017-12-12,0.001547723722089516,-0.0008508184015211998,-0.004189798469908035,0.03653724110392691
2017-12-13,-0.000473068970150185,0.004058380334027087,0.005555813112327661,-0.028650772459740025
2017-12-14,-0.004079167730762682,-0.0003766601912442384,0.006722195742235451,0.007824758613392567
2017-12-15,0.008934313410142761,-0.00018911238465022114,0.00039870817523665717,0.0015576126846457753
2017-12-18,0.005348478579597589,-0.0022635457617679773,0.006278504505989414,0.02307801677176618
2017-12-19,-0.0032354980431185012,-0.004543988780022661,-0.001189107958943395,0.028487673173642498
2017-12-20,-0.0008282360735725663,-0.002945211156726233,0.004274206737060993,-0.0022197722060531837
2017-12-21,0.0019836870126583982,0.0007048759462173069,0.0009474013739520169,-0.022472833776264838
2017-12-22,-0.00045827163811375547,0.00038067396885610997,0.006371182406177087,-0.016807174951507842
2017-12-26,-0.0010589757000585695,0.0003808750596367181,0.006798190801191451,0.0038446762661221187
2017-12-27,0.0007906283102422613,0.004273177368778671,0.002255863771485303,0.07750097466792395
2017-12-28,0.0018323190029195554,-0.001232595158893061,0.005501525365828419,-0.027359508996649778
2017-12-29,-0.005196632292748298,0.0016116159741009978,0.009383296909513904,-0.011009274912558983
2018-01-02,0.008269078218398127,-0.003320665383375054,0.005648795435594413,0.01683171940899864
2018-01-03,0.006378433243936035,0.0010451591771668222,0.0019012136171542553,-0.005822444496439646
2018-01-04,0.004020542855326989,-0.00047526653728457763,0.0024283463684654956,0.0
2018-01-05,0.007009145888585348,-0.00123535098827616,0.0006819141750703172,0.0
2018-01-08,0.001660963767296979,-0.0004758210141751987,-0.0012884713036933884,0.007272752393174878
2018-01-09,0.0013020835172984225,-0.0047685319825678755,-0.005246580568031189,0.02504600842243766
2018-01-10,-0.0011128458115206878,-0.0002871057225710667,0.004336147142567866,-0.01423510253563046
2018-01-11,0.007009025768882019,0.0006688877161412334,0.002426044534775419,0.005718397480527118
2018-01-12,0.006726926399094035,-0.0006688877161413056,0.009645929220218629,0.004976881636204035
2018-01-16,-0.0035307132616026696,0.0004778846380138022,0.0014988012123869202,-0.01069527911673112
2018-01-17,0.009371006206502086,-0.0022005109777388453,0.0019450709821960197,0.0142351025356305
2018-01-18,-0.0016176974974736241,-0.0031661963358532363,-0.009009069942365968,-0.007092221713653067
2018-01-19,0.004375647986990156,-0.0025982642320443654,0.004439620791428774,-0.001424483341450436
2018-01-22,0.00803436438221324,-0.0003856098983211765,-0.0007510891007015731,-0.009309062229954965
2018-01-23,0.002172004968222319,0.0028875392026570224,0.003600038990317503,0.016411358077165802
2018-01-24,-0.0005601325472320471,-0.0019241869181194425,0.015009996047209607,-0.002125414211006771
2018-01-25,0.0006024393988328895,0.0022125526384117705,0.0047824097943095206,-0.01212998112730802
2018-01-26,0.011771638106084168,-0.0029828624396901677,-0.007958810491319437,-0.0035958292603662447
2018-01-29,-0.006754736284863033,-0.0025085127120477863,,-0.009410139211101003
2018-01-30,-0.010958642805337085,-0.0023217241054745274,-0.012058167071074382,0.035718049139821954
2018-01-31,0.0004888658586947881,0.00029071941821538034,0.0026921759851948287,0.0035026273336773027
2018-02-01,-0.0006482983520233253,-0.005171726296903888,0.003950401091376265,0.0159559422096428
2018-02-02,-0.021436680516698812,-0.003710826287182506,-0.007916469765226359,-0.0020667604838729287
2018-02-05,-0.041842540938381426,0.00818447264512567,-0.0005249568386138391,0.005502006331000505
2018-02-06,0.017290573348937088,-0.004375755239405906,-0.005189755905578952,0.020367364475771498
2018-02-07,-0.005014138223752627,-0.002928228143212804,-0.010994537916590984,0.017982469394436783
2018-02-08,-0.0382590522458017,0.0008795374707250207,0.0040327608986760796,0.0
2018-02-09,0.014825645199524345,-0.001760026733232133,-0.002889772982946634,0.006578964906357279
2018-02-12,0.013818665678186272,-0.00029349120873371786,0.008417731344798464,0.006535964868773553
2018-02-13,0.0026095219802775584,0.0016620677167044524,0.002940864406439292,0.0225452934750457
2018-02-14,0.013313439808897013,-0.0060753388397916394,0.020421058915214334,-0.012820752601721806
2018-02-15,0.01199686177677526,0.0002951457551021481,-0.002511468630411128,0.0064308844141964675
2018-02-16,0.0003733996499216942,0.002354655372639347,0.0008132005147932578,0.0063898681875254795
2018-02-20,-0.005858517106837343,-0.001077883306210628,-0.018195805777987704,0.0019089422056372428
2018-02-21,-0.005511664483310908,-0.002948929251897148,0.0009026261706847339,0.022006600691351994
2018-02-22,0.0009730774855778604,0.0013770114303662917,0.00045100774382701627,-0.0018674272004068782
2018-02-23,0.015901278245121022,0.0038258524868552838,-0.001805344615643647,0.0
2018-02-26,0.011688438620627399,0.0011744036781330266,0.0018804775121498492,0.0018674272004068873
2018-02-27,-0.012788311441467541,-0.003134368218747073,-0.011488261375785172,0.0166516028501681
2018-02-28,-0.011157806083656078,0.0023518521175972377,0.0,-0.010451961018749735
2018-03-01,-0.013413965854876449,0.004293937397208564,-0.009624253533214297,-0.017456800272625694
2018-03-02,0.005058785485198549,-0.003716068019820777,0.013872136457073265,0.009389731240800418
2018-03-05,0.01097161761052657,-0.0012742597732415756,-0.0022734172079491807,0.01238404731592958
2018-03-06,0.0026353829319968104,-9.793686492731062e-05,0.011690746933441305,0.011016027336558766
2018-03-07,-0.000483991825716375,0.0,-0.005715142383890748,0.004251430344618799
2018-03-08,0.004453148208884627,0.0020576781998182096,-0.004610897113995902,-0.009132474946531969
2018-03-09,0.017229546741207587,-0.0021561579673717783,0.0018922913369371754,0.0
2018-03-12,-0.001274797337998416,0.0023522402684684916,-0.0022711796760658443,0.004881044601913281
2018-03-13,-0.006383910414314703,0.0016626259642852578,0.004914386241190294,0.028204719674981664
2018-03-14,-0.005740969825188786,0.00195272149722677,-0.001131947426727324,0.016432292409937207
2018-03-15,-0.0007822363990965508,-0.00039016865634346735,-0.0057549571034445565,0.008693178642997323
2018-03-16,0.0017019979472317418,-0.001171685673740687,-0.004185539229898073,0.002881013299641984
2018-03-19,-0.014306040541373417,-0.0009777202669053705,0.00418553922989804,-0.0057703508248959584
2018-03-20,0.0014807086617189258,-0.0019573367272685154,-0.004338127119398508,0.017212112164169804
2018-03-21,-0.0018456921256294063,0.0006854815616493252,0.007295401194057268,-0.027683415662352433
2018-03-22,-0.025484886972854417,0.004103580981343714,0.0044573976096106815,-0.015915496313566972
2018-03-23,-0.02118980731175066,0.0013644795950232649,0.016966715936515404,0.0029664781956211385
2018-03-26,0.026795040706035392,-0.002730115929848584,0.003772594220179005,0.010020761200976062
2018-03-27,-0.0174272856453219,0.005647105666066504,-0.00971924053303923,0.016288897940406215
2018-03-28,-0.0029209188994626773,-0.00019457096065179696,-0.012830862694559693,-0.02217126206857836
2018-03-29,0.013675777493843445,0.0020376855270651823,-0.0010577275967254573,-0.01485917104674495
2018-04-02,-0.022590682343495868,0.001018208683144621,0.014484794192477413,0.007754295778319958
2018-04-03,0.012535961315741067,-0.0032052786200338227,-0.006953504164492984,0.017668357349918857
2018-04-04,0.01150010234644679,-0.0005842034651583402,0.002248370796679207,-0.026620960213985655
2018-04-05,0.006839421401651201,-0.002533852142506542,-0.008646345041192702,0.004187843164033909
2018-04-06,-0.022164067057064987,0.00438236726289807,0.005722457733424547,0.0029806253845470537
2018-04-09,0.0033309949675928295,0.00019382703993569672,0.003298124789570669,-0.002980625384547116
2018-04-10,0.01658859899631407,-0.001750197766037562,0.004256401204819836,0.011869634968458198
2018-04-11,-0.005540685772461173,0.0009728177014774481,0.01074681456735932,-0.0011806928486877593
2018-04-12,0.008216898697657044,-0.0036032535879477025,-0.013432964185142135,0.007063056976860072
2018-04-13,-0.0028907998267066345,0.0008774340469825043,0.0047704504893987506,0.007595719297408629
2018-04-16,0.008076336801563068,-0.00048739771025499944,0.002005684379909184,-0.0029146013440872463
2018-04-17,0.01060507161386675,0.0005852542639099053,-0.00022269553924516243,0.024222600341717058
2018-04-18,0.0008310204075532664,-0.003906617074386409,0.0029647221128227827,0.008510681608948401
2018-04-19,-0.00574258179583257,-0.0027444244331282074,-0.0032616058148920136,0.007317798792281596
2018-04-20,-0.008573177188352708,-0.0033412483578827623,-0.007527591093269497,-0.010146652321659214
2018-04-23,5.623011118453955e-05,-0.0009857135593174127,-0.010679968716113873,0.010146652321659172
2018-04-24,-0.013470888006475166,-0.0011828017582182972,0.006707153771284317,0.022186135984028
2018-04-25,0.0018353742328236348,-0.0021734068525173845,-0.007690660944510987,-0.004397971342829117
2018-04-26,0.010380144187376953,0.0028635668463612212,-0.003715570032884322,-0.016667102711131435
2018-04-27,0.001113005271363815,0.001674847358361517,0.0030342129414097896,-0.008438860722349135
2018-04-30,-0.008221192548921247,0.0010820174375059978,-0.003110260543535764,-0.00396262590276338
2018-05-01,0.0025458021710273926,-0.001567218913599547,-0.009465644983154229,0.02630990375722726
2018-05-02,-0.007231951201402355,0.00019726115200630295,-0.0009208665713252698,-0.013908417132114808
2018-05-03,-0.002256217585064076,0.0025618372856693037,0.00619906000228972,0.001679273285342871
2018-05-04,0.012729810028334959,9.814165454541073e-05,0.0015247392406204264,0.002792515231571846
2018-05-07,0.003451980554989958,-0.0004923151587971183,-0.0003809669127580398,0.0
2018-05-08,-0.0002656766117338216,-0.0016745475676881597,-0.00015239019585577444,0.023154317246053935
2018-05-09,0.009635647934868785,-0.00227004739332828,-0.0005336417302308635,0.005434790704315446
2018-05-10,0.009327011603848374,0.002073239586820142,0.007218601800712527,0.0
2018-05-11,0.001706139270961256,9.827522536667224e-05,-0.0013637768572015564,0.00809720241664188
2018-05-14,0.0008830995101265589,-0.002171514812186659,-0.0018971737809504907,-0.002691789074430514
2018-05-15,-0.006865655043990812,-0.005549745345188069,-0.021187539583848607,0.01072395308077295
2018-05-16,0.004052339847514407,-0.0020893006164780974,0.001008046900233056,-0.0053476012130601
2018-05-17,-0.0008562387886101002,-0.0005976814329168256,-0.0015513500441079692,-0.0010729476494711514
2018-05-18,-0.0026356652545503154,0.0038786935701815906,0.0015513500441079395,-0.004303404218241682
2018-05-21,0.007359604547933372,0.0006946664568363326,0.0,0.004303404218241558
2018-05-22,-0.0031406885928751895,-0.00039734101744251456,0.0011619351837768423,0.015974765193872375
2018-05-23,0.0032431452068987514,0.00455461223220264,-0.0018596691479237644,-0.010621438544189604
2018-05-24,-0.0020252629577225518,0.0025648552854019412,0.011106864926633073,-0.00696494179349386
2018-05-25,-0.002360003054185922,0.003932837241323186,-0.0003067912135685513,-0.0037705239235525435
2018-05-29,-0.011631572511792225,0.010737296383008492,-0.0035358204833160823,-0.007040381731041151
2018-05-30,0.012615875351923801,-0.004281375418582193,0.002153718916270126,0.02044180219653652
2018-05-31,-0.006903333243434208,-0.0004875457170676122,-0.0010762796451007667,-0.004268958541548093
2018-06-01,0.01079079970923988,-0.0037014868880124105,-0.004084885026490751,-0.0010700772727425694
2018-06-04,0.004469594898352221,-0.0035387146916118412,-0.0013138633414813785,-0.001607297934369973
2018-06-05,0.0007023462695756739,0.002556723515879654,0.0033969186184965657,0.02017052860127065
2018-06-06,0.008530900637311972,-0.004033922142270796,-0.00030835151545212326,-0.0015777131865362967
2018-06-07,-0.0007144436219845289,0.00423057444487097,0.001232741993758485,-0.007926057783354541
2018-06-08,0.0031210289077513477,-0.0013755188356391697,-0.0004620884269374544,-0.002656041535203881
2018-06-11,0.0010681370069403208,-0.0009833184935266008,0.0006161331177777786,-0.006403418161805921
2018-06-12,0.0017418672787038484,-0.000590757181885339,-0.0029298778307513215,0.010649717641114213
2018-06-13,-0.004034254541411457,-0.001182207097406544,0.0013889267881947254,0.003700754684427102
2018-06-14,0.002468500522503687,0.003150012503613562,0.005459643319964293,-0.006352570184298502
2018-06-15,-0.00101762031549408,0.000785136802243862,-0.022804078760698156,0.0026518154998713566
2018-06-18,-0.002128391180886516,0.000490895056585447,0.0012544894477869528,-0.0026518154998714056
2018-06-19,-0.004031517951391294,0.0026472945880255537,-0.0004702371770622632,0.007934442907734702
2018-06-20,0.001710690224112545,-0.0032357782203663614,-0.0034553391851679326,-0.0052826274078634425
2018-06-21,-0.006365728843220268,0.002647703677278992,-0.003151594283591868,0.0010587477179089585
2018-06-22,0.0018602032551338834,0.00019641619047853213,0.00015787362465893563,-0.010638388086280572
2018-06-25,-0.013819722967770653,0.0013699574350571322,-0.0014212784296392148,-0.009132461923947321
2018-06-26,0.0022021505056967236,0.0004888789390023442,-0.007136657182704904,0.021356904261235994
2018-06-27,-0.008641586313141117,0.0038052507367991283,-0.003028556328446318,-0.00689110144822528
2018-06-28,0.006159680019031288,-0.0009743685511905437,-0.003999045403677075,0.0
2018-06-29,0.0007581158875170001,-0.0007801965593160908,0.00280101008486938,0.0
2018-07-02,0.003063260834293461,-0.0006845018367089175,-0.009232934241235006,0.00794705416373545
2018-07-03,-0.004959629280533677,0.0025396885334202906,0.009472597636754327,0.019854355475927263
2018-07-05,0.008583856745537827,9.745380239165615e-05,0.004543890146389284,-0.011969959362321666
2018-07-06,0.00844551760058016,0.0008777963772820793,-0.0023889164756203734,-0.002621231022660009
2018-07-09,0.008784290785341506,-0.0025373854830471228,0.003024939992368851,0.005235609152347886
2018-07-10,0.003467249318821859,-0.0007818957783978076,-0.0034236481676053563,0.010389694197929174
2018-07-11,-0.007119486371916502,0.002051261689619228,-0.008812040976282251,-0.0077821332224999465
2018-07-12,0.0087109915801719,-0.0003901121839206758,0.0017685920911130215,0.0041580186503637874
2018-07-13,0.0010786555366086475,0.0016581317557462934,-0.004346802680328338,0.0
2018-07-16,-0.0010286646208985384,-0.0016581317557464348,-0.0012108005108086726,0.005173312430765976
2018-07-17,0.003965824343443431,-0.0005865516865746948,-0.010065857197482181,0.018911915655833996
2018-07-18,0.0021581820767374625,-0.0007810515490822279,0.0004894760752293569,-0.007623917719745089
2018-07-19,-0.003960826849049506,0.00273298804038871,-0.00318538620092535,-0.006141310983985549
2018-07-20,-0.0009488977712743676,-0.0035155298108618793,0.005791423271754504,-0.007729997776028704
2018-07-23,0.0018363623432315187,-0.004903240010825644,-0.004483398583975911,-0.006748020257204471
2018-07-24,0.004769518886053562,0.0006878019097726343,-8.16827362195705e-05,0.02061932901721869
2018-07-25,0.009060435070372713,-0.0006878019097727194,0.006109251967322684,-0.0035778666911879023
2018-07-26,-0.00303690274886736,-0.001082015846138674,-0.004966001498039611,-0.0041046219759155456
2018-07-27,-0.006583834644845457,0.001573679384079177,-0.0022060331796797134,0.0
2018-07-30,-0.0057707893155871425,-0.0012787575718366474,-0.0010638134681618262,0.0
2018-07-31,0.004872837219303094,0.0013763898133493373,0.001963110932089534,0.02035691730769726
2018-08-01,-0.0010408930675711336,-0.0023652030981097505,-0.004750931950486037,-0.003532665484627304
2018-08-02,0.0049143495822087,0.0011831681393846244,-0.006011999848421064,-0.0065939935533435015
2018-08-03,0.004633432065347987,0.0025597974056316827,0.002969299191421566,-0.0025477696026229945
2018-08-06,0.003531982650801626,0.0004913148946513658,-0.0046227387549226465,0.004073333546559228
2018-08-07,0.0028202017464857678,-0.002066207085420785,0.0008270615145103922,0.020121324284515327
2018-08-08,-0.00026241439329510795,0.0008859392316420579,0.0024770882622964334,0.0
2018-08-09,-0.0014427146770399496,0.002751471667690324,-0.0005773983842617266,-0.001495032699945899
2018-08-10,-0.007139312263244473,0.004306787570207633,-0.0006603787513001009,-0.0024969372763501614
2018-08-13,-0.004014037665980266,-0.00029294450691068,-0.01648382857584301,-0.0025031278279573394
2018-08-14,0.006368930016417421,-0.0009775701012827655,0.0014259543053397558,0.018868478161445157
2018-08-15,-0.007631208581378815,0.002442310886547087,-0.013077596207343322,-0.006415028922639745
2018-08-16,0.00788821455263811,-0.00029295175372982054,-0.0011046853781724766,-0.0024782545105232227
2018-08-17,0.003317606375263089,0.0003900579242553657,0.0002550676550167926,-0.009975194728282157
2018-08-20,0.002425074902128281,0.003117616801025552,0.008716721391922366,-0.001002996188947999
2018-08-21,0.002066399954627058,-0.0013623136017304881,0.0048751266583741855,0.020854804528759995
2018-08-22,-0.0003982310542435054,0.001848809807688941,0.0030977237750973805,0.0
2018-08-23,-0.0016926939235351061,-9.780381583145342e-05,-0.0078043853831430325,-0.0009833301783667787
2018-08-24,0.006179705928285333,0.00029163824171149765,0.01612874843926602,0.007351223781278325
2018-08-27,0.007641141407110444,-0.002238186354616019,0.0022357075658587097,0.005842200349855917
2018-08-28,0.00026924207759835515,-0.002242155662353854,-0.001324264032107223,0.008699970696043642
2018-08-29,0.005685242468911669,-0.00029303564720164083,-0.002404764527759338,0.0009619313128334351
2018-08-30,-0.004440172044458075,0.0018537731499105512,-0.0056615328697090395,-0.01063317698891647
2018-08-31,0.00013446846730492032,0.0001948882259216972,0.0021685560260155255,-0.001458799611074148
2018-09-04,-0.0016556920488793076,-0.0022879557163743873,-0.006351962565760579,0.006306114027667098
2018-09-05,-0.002807062801265972,-9.810093173506208e-05,0.0018429166421238857,0.010582030448282653
2018-09-06,-0.0036589910366181576,0.0020539016295257543,0.002507523830407757,-0.004796167875959173
2018-09-07,-0.002215797895014484,-0.004503845161486699,-0.003596114122648065,0.003838841304862987
2018-09-10,0.0018960282146933797,0.000588411112405306,-0.0005027868974392518,-0.0023975626140145057
2018-09-11,0.003732865689715426,-0.003634841793150967,0.0020097347155790214,0.011930513955924
2018-09-12,0.0003566083498935524,0.0011800636016954336,0.0077496549279547884,-0.0014241734848335279
